,Country,PMV,PPD,SET,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Age,Thermal sensation,Thermal preference,Air temperature (¡C),Air temperature (¡F),Ta_m (¡C),Ta_m (¡F),Operative temperature (¡C),Operative temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Air velocity (fpm),Velocity_m (m/s),Velocity_m (fpm),Database
940,Thailand,1.98,76.07,31.82,0.66,1.1,70.4,0.33,83025,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,51.0,0.0,no change,30.7,87.3,30.7,87.3,30.8,87.4,30.8,87.5,64.96,0.33,64.96,Database 1
941,Thailand,2.06,79.49,33.25,0.55,1.1,69.8,0.14,83026,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,34.0,1.0,cooler,30.8,87.4,30.8,87.4,30.9,87.6,31.0,87.8,27.56,0.14,27.56,Database 1
942,Thailand,2.31,88.56,33.6,0.54,1.1,67.5,0.16,83027,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,31.0,0.0,no change,31.7,89.1,31.7,89.1,31.7,89.1,31.7,89.1,31.5,0.16,31.5,Database 1
943,Thailand,2.28,87.48,33.33,0.47,1.1,67.7,0.15,83028,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,57.0,1.0,cooler,31.6,88.9,31.6,88.9,31.7,89.1,31.8,89.3,29.53,0.15,29.53,Database 1
944,Thailand,2.09,80.83,32.49,0.51,1.1,67.9,0.18,83029,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,29.0,2.0,cooler,31.1,88.0,31.1,88.0,31.2,88.2,31.3,88.4,35.43,0.18,35.43,Database 1
945,Thailand,2.05,78.91,31.19,0.55,1.1,67.9,0.35,83030,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,30.0,1.0,cooler,31.2,88.2,31.2,88.2,31.3,88.3,31.3,88.4,68.9,0.35,68.9,Database 1
946,Thailand,2.19,84.67,32.43,0.45,1.1,66.4,0.18,83031,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,22.0,0.0,cooler,31.6,88.9,31.6,88.9,31.6,88.9,31.6,88.9,35.43,0.18,35.43,Database 1
947,Thailand,2.36,89.97,35.13,0.57,1.1,78.5,0.16,83032,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,25.0,1.0,cooler,31.4,88.5,31.4,88.5,31.5,88.6,31.5,88.7,31.5,0.16,31.5,Database 1
948,Thailand,2.25,86.65,33.74,0.52,1.1,78.8,0.23,83033,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,41.0,0.0,no change,31.3,88.3,31.3,88.3,31.4,88.4,31.4,88.5,45.28,0.23,45.28,Database 1
949,Thailand,2.01,77.27,31.8,0.45,1.1,66.3,0.18,83034,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,31.0,0.0,no change,31.1,88.0,31.1,88.0,31.2,88.1,31.2,88.2,35.43,0.18,35.43,Database 1
950,Thailand,2.19,84.58,31.44,0.49,1.1,66.2,0.31,83035,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,28.0,1.0,cooler,31.7,89.1,31.7,89.1,31.7,89.1,31.7,89.1,61.02,0.31,61.02,Database 1
951,Thailand,2.72,97.03,34.31,0.66,1.1,62.3,0.23,83036,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,30.0,2.0,cooler,32.9,91.2,32.9,91.2,33.0,91.3,33.0,91.4,45.28,0.23,45.28,Database 1
952,Thailand,2.78,97.63,32.09,0.32,1.1,61.0,0.25,83037,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,33.0,2.0,cooler,33.2,91.8,33.2,91.8,33.4,92.1,33.5,92.4,49.21,0.25,49.21,Database 1
953,Thailand,2.92,98.73,33.56,0.43,1.1,59.9,0.21,83038,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,29.0,1.0,cooler,33.5,92.3,33.5,92.3,33.7,92.6,33.8,92.9,41.34,0.21,41.34,Database 1
954,Thailand,3.0,99.12,34.82,0.46,1.1,58.5,0.18,83039,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,40.0,2.0,cooler,34.2,93.6,34.2,93.6,34.4,93.9,34.5,94.2,35.43,0.18,35.43,Database 1
955,Thailand,2.59,95.07,33.34,0.51,1.1,64.0,0.22,83040,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,48.0,2.0,cooler,32.5,90.5,32.5,90.5,32.7,90.8,32.8,91.1,43.31,0.22,43.31,Database 1
956,Thailand,2.3,88.22,30.99,0.45,1.1,65.9,0.41,83041,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,54.0,1.0,cooler,32.1,89.8,32.1,89.8,32.1,89.8,32.1,89.8,80.71,0.41,80.71,Database 1
957,Thailand,2.67,96.33,33.58,0.55,1.1,63.8,0.24,83042,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,41.0,1.0,cooler,32.7,90.9,32.7,90.9,32.9,91.2,33.0,91.5,47.24,0.24,47.24,Database 1
958,Thailand,2.79,97.72,34.22,0.63,1.1,63.0,0.26,83043,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,29.0,1.0,cooler,33.0,91.4,33.0,91.4,33.2,91.7,33.3,92.0,51.18,0.26,51.18,Database 1
959,Thailand,2.79,97.75,34.9,0.52,1.1,63.1,0.15,83044,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,29.0,2.0,cooler,33.0,91.4,33.0,91.4,33.2,91.7,33.3,92.0,29.53,0.15,29.53,Database 1
960,Thailand,2.79,97.76,34.36,0.66,1.1,63.0,0.26,83045,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,48.0,2.0,cooler,33.0,91.4,33.0,91.4,33.2,91.7,33.3,92.0,51.18,0.26,51.18,Database 1
961,Thailand,2.62,95.64,31.42,0.46,1.1,62.9,0.47,83046,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,28.0,0.0,no change,32.8,91.0,32.8,91.0,33.0,91.4,33.2,91.7,92.52,0.47,92.52,Database 1
962,Thailand,2.39,90.82,31.03,0.45,1.1,64.4,0.42,83047,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,52.0,2.0,cooler,32.2,90.0,32.2,90.0,32.4,90.4,32.7,90.8,82.68,0.42,82.68,Database 1
963,Thailand,2.17,83.83,28.81,0.46,1.1,64.9,1.35,83048,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,30.0,1.0,cooler,32.1,89.8,32.1,89.8,32.2,90.0,32.4,90.3,265.75,1.35,265.75,Database 1
964,Thailand,2.46,92.52,34.26,0.63,1.1,65.8,0.17,83049,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,35.0,0.0,no change,32.0,89.6,32.0,89.6,32.1,89.7,32.1,89.8,33.46,0.17,33.46,Database 1
965,Thailand,2.32,88.9,32.19,0.41,1.1,65.4,0.21,83050,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,48.0,2.0,cooler,32.0,89.6,32.0,89.6,32.1,89.7,32.1,89.8,41.34,0.21,41.34,Database 1
966,Thailand,2.06,79.43,28.7,0.41,1.1,65.8,0.97,83051,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,59.0,1.0,cooler,31.9,89.4,31.9,89.4,32.0,89.5,32.0,89.6,190.94,0.97,190.94,Database 1
967,Thailand,2.43,91.85,32.94,0.72,1.1,65.9,0.42,83052,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,30.0,1.0,cooler,32.0,89.6,32.0,89.6,32.1,89.7,32.1,89.8,82.68,0.42,82.68,Database 1
968,Thailand,2.18,84.32,28.97,0.31,1.1,65.7,0.6,83053,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,30.0,1.0,cooler,32.2,90.0,32.2,90.0,32.3,90.1,32.3,90.2,118.11,0.6,118.11,Database 1
969,Thailand,2.49,93.13,34.82,0.62,1.1,66.4,0.12,83054,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,34.0,2.0,cooler,32.0,89.6,32.0,89.6,32.1,89.7,32.1,89.8,23.62,0.12,23.62,Database 1
970,Thailand,2.35,89.76,33.99,0.46,1.1,70.0,0.13,83055,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,32.0,2.0,cooler,31.7,89.1,31.7,89.1,31.8,89.3,31.9,89.4,25.59,0.13,25.59,Database 1
971,Thailand,2.32,88.97,33.16,0.66,1.1,69.9,0.3,83056,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,26.0,2.0,cooler,31.6,88.9,31.6,88.9,31.7,89.0,31.7,89.1,59.06,0.3,59.06,Database 1
972,Thailand,2.11,81.55,30.95,0.46,1.1,70.9,0.4,83057,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,25.0,2.0,cooler,31.5,88.7,31.5,88.7,31.6,88.8,31.6,88.9,78.74,0.4,78.74,Database 1
973,Thailand,2.09,80.61,30.76,0.43,1.1,71.2,0.39,83058,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,25.0,1.0,cooler,31.5,88.7,31.5,88.7,31.6,88.8,31.6,88.9,76.77,0.39,76.77,Database 1
974,Thailand,2.25,86.74,31.71,0.63,1.1,70.4,0.61,83059,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,29.0,2.0,cooler,31.6,88.9,31.6,88.9,31.7,89.1,31.8,89.3,120.08,0.61,120.08,Database 1
975,Thailand,2.36,89.91,33.95,0.46,1.1,69.7,0.12,83060,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,33.0,1.0,cooler,31.7,89.1,31.7,89.1,31.8,89.3,31.9,89.4,23.62,0.12,23.62,Database 1
976,Thailand,2.31,88.67,33.19,0.51,1.1,69.5,0.2,83061,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,43.0,2.0,cooler,31.7,89.1,31.7,89.1,31.8,89.2,31.8,89.3,39.37,0.2,39.37,Database 1
977,Thailand,2.29,87.96,32.38,0.46,1.1,69.0,0.24,83062,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,30.0,2.0,cooler,31.8,89.2,31.8,89.2,31.9,89.3,31.9,89.4,47.24,0.24,47.24,Database 1
978,Thailand,2.51,93.71,34.33,0.62,1.1,69.3,0.21,83063,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,25.0,1.0,cooler,32.1,89.8,32.1,89.8,32.2,89.9,32.2,90.0,41.34,0.21,41.34,Database 1
979,Thailand,2.44,92.09,33.36,0.45,1.1,69.8,0.2,83064,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,37.0,2.0,cooler,32.1,89.8,32.1,89.8,32.2,89.9,32.2,90.0,39.37,0.2,39.37,Database 1
980,Thailand,2.37,90.17,32.14,0.45,1.1,69.3,0.3,83065,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,50.0,0.0,cooler,32.0,89.6,32.0,89.6,32.1,89.8,32.2,90.0,59.06,0.3,59.06,Database 1
981,Thailand,2.44,92.05,33.03,0.45,1.1,69.2,0.22,83066,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,25.0,1.0,no change,32.1,89.8,32.1,89.8,32.2,90.0,32.3,90.2,43.31,0.22,43.31,Database 1
982,Thailand,2.51,93.57,32.86,0.63,1.1,69.0,0.46,83067,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,26.0,2.0,cooler,32.2,90.0,32.2,90.0,32.3,90.2,32.4,90.4,90.55,0.46,90.55,Database 1
983,Thailand,2.56,94.65,34.09,0.66,1.1,69.1,0.28,83068,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,26.0,2.0,cooler,32.3,90.1,32.3,90.1,32.3,90.1,32.3,90.1,55.12,0.28,55.12,Database 1
984,Thailand,2.46,92.53,33.02,0.46,1.1,68.8,0.23,83069,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,29.0,2.0,cooler,32.2,90.0,32.2,90.0,32.3,90.1,32.3,90.2,45.28,0.23,45.28,Database 1
985,Thailand,2.49,93.32,32.61,0.46,1.1,68.7,0.29,83070,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,35.0,2.0,cooler,32.3,90.1,32.3,90.1,32.4,90.3,32.5,90.5,57.09,0.29,57.09,Database 1
986,Thailand,3.0,99.12,34.36,0.66,1.1,65.8,0.53,83071,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,24.0,1.0,cooler,33.8,92.8,33.8,92.8,33.8,92.8,33.8,92.8,104.33,0.53,104.33,Database 1
987,Thailand,3.0,99.12,34.09,0.43,1.1,65.3,0.31,83072,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,31.0,2.0,cooler,34.1,93.4,34.1,93.4,34.1,93.4,34.1,93.4,61.02,0.31,61.02,Database 1
988,Thailand,3.0,99.12,35.16,0.66,1.1,65.5,0.31,83073,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,25.0,2.0,cooler,33.7,92.7,33.7,92.7,33.7,92.7,33.7,92.7,61.02,0.31,61.02,Database 1
989,Thailand,3.0,99.12,34.55,0.45,1.1,65.2,0.23,83074,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,26.0,2.0,no change,33.8,92.8,33.8,92.8,33.8,92.8,33.8,92.8,45.28,0.23,45.28,Database 1
990,Thailand,2.96,98.95,33.18,0.56,1.1,66.7,0.61,83075,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,26.0,2.0,cooler,33.5,92.3,33.5,92.3,33.6,92.4,33.6,92.5,120.08,0.61,120.08,Database 1
991,Thailand,2.68,96.43,33.74,0.51,1.1,69.7,0.28,83076,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,46.0,2.0,cooler,32.6,90.7,32.6,90.7,32.8,91.0,32.9,91.3,55.12,0.28,55.12,Database 1
992,Thailand,2.52,93.92,32.53,0.49,1.1,69.3,0.36,83077,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,30.0,2.0,cooler,32.4,90.3,32.4,90.3,32.5,90.4,32.5,90.5,70.87,0.36,70.87,Database 1
