Air temperature (¡C),Relative humidity (%),Air velocity (m/s),Outdoor monthly air temperature (¡C),Thermal sensation,PMV,PPD,SET,Clo,Met
27.6,45,0.62,30.4,1,-1.6,58,18.49,0.7,1
30.3,53,0.85,30.4,1,1.3,38,27.43,0.7,1
28.9,50,0.12,30.4,1,1.4,44,29.82,0.68,1
29.3,53,0.13,30.4,1,1.5,48,30.25,0.7,1
29.4,48,0.95,30.4,1,1.2,35,27.3,0.7,1
28.3,53,0.01,30.4,1,1.4,46,29.66,0.68,1
28.3,53,0.01,30.4,1,1.4,46,29.66,0.68,1
32.3,64,0.66,30.4,1,2,76,29.75,0.62,1
32.3,64,0.66,30.4,1,2.1,80,30.4,0.7,1
33.7,58,0.78,30.4,1,2.8,98,32.6,0.84,1
33.4,58,0.53,30.4,1,2.7,97,31.96,0.66,1
34,56,1.43,30.4,1,2.9,99,31.36,0.7,1
34,56,1.43,30.4,1,3,99,31.73,0.75,1
34,56,1.43,30.4,1,2.9,99,31.36,0.7,1
27,54,0.03,30.4,1,0.6,13,27.06,0.64,1
27,54,0.03,30.4,1,0.6,14,27.13,0.65,1
33.7,62,0.3,30.4,1,3,99,34.05,0.68,1
35.2,55,0.3,30.4,1,3,99,34.55,0.62,1
32.6,65,0.44,30.4,1,2.5,93,33.48,0.68,1.2
28.1,46,0.03,30.4,1,0.9,23,27.81,0.62,1
28.1,46,0.03,30.4,1,1.2,33,29.03,0.82,1
32.6,65,0.44,30.4,1,2.5,93,33.02,0.62,1.2
27.3,46,0.14,30.4,1,0.8,18,28.07,0.66,1
26.5,48,0.02,30.4,1,1,24,28.74,0.72,1.2
26.5,48,0.02,30.4,1,1,24,28.74,0.72,1.2
26.5,48,0.37,30.4,1,0.1,5,25.19,0.64,1
27.4,46,0.18,30.4,1,0.6,13,27.23,0.7,1
26,47,0.08,30.4,1,1.3,40,29.48,0.7,1
26,47,0.08,30.4,1,1.2,37,29.26,0.66,1
29.9,61,0.13,30.4,1,1.5,53,30.76,0.66,1
29.9,61,0.13,30.4,1,1.5,53,30.76,0.66,1
29.5,56,0.01,30.4,1,1.6,55,30.44,0.72,1
29.5,56,0.01,30.4,1,1.5,51,29.94,0.64,1
29.9,58,0.26,30.4,1,1.5,52,29.72,0.72,1
29.3,56,0.04,30.4,1,1.4,45,29.56,0.64,1
23,55,0.31,30.4,1,-1,26,22.38,0.72,1
23,55,0.31,30.4,1,-1,26,22.38,0.72,1
23.4,48,0.04,30.4,1,0.5,9,27.25,0.7,1
27.1,54,0.01,30.4,1,0.8,19,27.82,0.72,1
27.3,55,0.06,30.4,1,0.8,17,27.53,0.66,1
25.7,54,0.35,30.4,1,-0.2,5,24.57,0.75,1
26.7,54,0.01,30.4,1,0.6,12,26.91,0.66,1
26.9,54,0.11,30.4,1,0.6,13,27.51,0.72,1
27.5,63,0.01,30.4,1,0.8,20,27.98,0.66,1
27.5,63,0.01,30.4,1,0.9,23,28.41,0.72,1
27.5,63,0.01,30.4,1,0.9,21,28.13,0.68,1
26.8,55,0.05,30.4,1,0.6,14,27.31,0.72,1
26.1,46,0.04,30.4,1,0.4,9,26.5,0.72,1
29.8,55,0.02,30.4,1,1.7,62,30.81,0.72,1
30.2,54,0.01,30.4,1,1.9,70,32.35,0.72,1.2
30.2,55,0.25,30.4,1,1.6,57,29.96,0.73,1
31.3,61,0.12,30.4,1,2.2,86,33.68,0.84,1
31.3,61,0.12,30.4,1,2.3,88,34.25,0.95,1
31.3,61,0.12,30.4,1,2.1,82,32.62,0.65,1
30.3,47,0.34,30.4,1,1.5,53,29.32,0.81,1
27.4,45,0.03,30.4,1,0.8,19,27.64,0.7,1
28,42,0.03,30.4,1,1.1,30,28.61,0.75,1
28.1,51,0.02,30.4,1,1.1,31,28.73,0.7,1
28.9,60,0.32,30.4,1,1.4,44,29.12,0.7,1
28.9,60,0.32,30.4,1,1.7,59,30.88,0.49,1.7
28.9,60,0.32,30.4,1,1.6,58,30.74,0.95,1
28.2,51,0.2,30.4,1,1.3,39,29.84,0.97,1
28.2,51,0.2,30.4,1,1.3,39,29.84,0.97,1
28.5,45,0.78,30.4,1,0.6,13,26.03,0.75,1
28.5,45,0.78,30.4,1,1,25,27.49,0.97,1
26.4,48,0.17,30.4,1,0.6,11,27.46,0.9,1
26.3,45,0.19,30.4,1,0.5,10,27.15,0.84,1
26.3,45,0.19,30.4,1,0.5,10,27.15,0.84,1
25.3,44,0.08,30.4,1,0.9,22,28.62,0.49,1.7
22.4,54,0.45,30.4,1,-1.1,32,22.24,0.72,1
22.4,54,0.45,30.4,1,-0.8,18,23.16,0.84,1
25.2,45,0.02,30.4,1,0.3,8,26.51,0.84,1
25.2,46,1.83,30.4,1,-0.4,9,23.54,0.9,1
26.2,46,0.01,30.4,1,0.8,18,28.16,0.97,1
24.2,51,0.18,30.4,1,-0.4,9,24.4,0.64,1
26.9,46,0,30.4,1,0.8,17,27.63,0.75,1
25.6,49,0.08,30.4,1,0.2,6,25.63,0.64,1
26.4,48,0.07,30.4,1,0.9,21,28.51,0.97,1
26.8,49,0.09,30.4,1,0.8,18,28.07,0.84,1
28.9,38,0.16,38.1,1,1.2,37,29.07,0.74,1
26.6,41,0.53,38.1,1,0,5,24.75,0.7,1
30.1,40,0.15,38.1,1,1.3,38,28.88,0.64,1
22.5,44,0.17,38.1,1,-0.4,8,25.11,0.64,1
28.2,33,1.15,38.1,1,0.1,5,24.54,0.64,1
29,49,0.16,38.1,1,1.7,61,30.81,0.75,1
29,49,0.16,38.1,1,1.6,56,30.2,0.64,1
27.5,55,0.07,38.1,1,0.9,23,28.24,0.72,1
27.5,55,0.07,38.1,1,0.9,22,28.11,0.7,1
27.9,51,0.1,38.1,1,0.9,24,28.42,0.7,1
27.9,51,0.1,38.1,1,1,26,28.73,0.75,1
27.2,50,0.07,38.1,1,1.1,29,28.9,0.84,1
27.4,55,0.06,38.1,1,1.1,31,29.19,0.84,1
27.1,45,0.13,38.1,1,1.1,29,29.32,0.64,1.2
27.1,45,0.13,38.1,1,0.8,20,28.19,0.64,1
24.5,50,0.16,38.1,1,0.1,5,26.17,0.7,1
25.1,45,0.14,38.1,1,0.6,12,27.86,0.72,1.2
28.2,46,0.14,38.1,1,0.9,23,28.41,0.7,1
28.2,46,0.14,38.1,1,0.9,23,28.41,0.7,1
29.1,39,0.05,38.1,1,1.5,50,29.57,0.72,1
29.1,39,0.05,38.1,1,1.5,49,29.46,0.7,1
28.1,39,0.08,38.1,1,0.9,22,27.8,0.66,1
28.1,39,0.08,38.1,1,0.9,21,27.68,0.64,1
26.2,41,0.02,38.1,1,0.7,14,27.24,0.66,1
26,40,0.07,38.1,1,0.9,24,28.62,0.9,1
26,40,0.07,38.1,1,0.6,14,27.25,0.66,1
26.3,41,0.04,38.1,1,0.4,9,26.45,0.64,1
27.5,36,0.33,38.1,1,0.8,19,27.15,0.64,1
28.1,39,0.01,38.1,1,1.1,30,28.44,0.7,1
28.1,39,0.01,38.1,1,1,27,28.09,0.64,1
28.8,40,0.01,38.1,1,1.3,38,28.95,0.72,1
29,43,0.01,38.1,1,1.1,30,28.26,0.64,1
29,43,0.01,38.1,1,1.1,30,28.26,0.64,1
29,43,0.01,38.1,1,1.1,32,28.5,0.68,1
29.6,47,0.01,38.1,1,1.5,50,29.72,0.7,1
25.1,40,0.07,38.1,1,-0.4,9,23.55,0.7,1
27,52,0.07,38.1,1,0.7,14,27.25,0.72,1
25.1,39,0.21,38.1,1,0.2,6,26.28,0.84,1
28.8,66,0.01,38.1,1,1.3,42,30.02,0.72,1
28.8,66,0.01,38.1,1,1.3,39,29.59,0.66,1
28.8,66,0.01,38.1,1,1.3,42,30.02,0.72,1
26.6,61,0.13,38.1,1,0.7,15,27.95,0.64,1
25.1,60,0.18,38.1,1,0,5,25.68,0.75,1
26.6,61,0.17,38.1,1,0.4,9,26.89,0.7,1
26.5,59,0.12,38.1,1,0.5,10,27.12,0.66,1
26.5,59,0.12,38.1,1,0.5,10,27.12,0.66,1
26.9,59,0.16,38.1,1,0.6,12,27.54,0.72,1
26.5,60,0.18,38.1,1,0.4,8,26.76,0.72,1
26.5,38,0.1,38.1,1,0.5,10,26.84,0.64,1
30.6,36,0.23,38.1,1,1.3,39,28.15,0.64,1
30.6,36,0.23,38.1,1,1.3,42,28.5,0.7,1
27.3,52,0.1,38.1,1,1.2,33,29.8,0.97,1
27.3,52,0.1,38.1,1,0.9,21,28.29,0.72,1
26,48,0.04,38.1,1,0.5,11,26.9,0.72,1
27.3,49,0.16,38.1,1,0.9,22,28.59,0.84,1
23.5,52,0.11,38.1,1,0.2,6,26.47,0.97,1
27.8,51,0.15,38.1,1,1.2,36,29.57,0.75,1
26.6,60,0.13,38.1,1,0.8,18,28.44,0.72,1
27.8,57,0.01,38.1,1,1.3,38,29.37,0.7,1
27.8,57,0.01,38.1,1,1.2,36,29.11,0.66,1
27.8,57,0.01,38.1,1,1.3,39,29.49,0.72,1
28.3,57,0.01,38.1,1,1.2,34,28.99,0.66,1
28.3,57,0.01,38.1,1,1.2,38,29.38,0.72,1
26.9,63,0.11,38.1,1,0.9,21,28.59,0.69,1
27.4,63,0.14,38.1,1,1,28,29.55,0.84,1
27.4,63,0.14,38.1,1,0.9,21,28.75,0.72,1
27.5,62,0.03,38.1,1,1.1,30,29.02,0.72,1
27.7,57,0.07,38.1,1,1,28,28.65,0.7,1
27.7,57,0.07,38.1,1,1.1,29,28.78,0.72,1
27.2,39,0.2,38.1,1,0.8,17,27.5,0.64,1
26.1,44,0.17,38.1,1,0.1,5,25.85,0.64,1
27.7,52,0.02,38.1,1,0.9,23,28.14,0.7,1
30.7,72,0.19,38.1,1,2.2,84,34.25,0.97,1
30.7,72,0.19,38.1,1,2,76,32.57,0.7,1
30.7,72,0.19,38.1,1,2,76,32.7,0.72,1
27.3,54,0.16,38.1,1,1.2,36,30.08,0.97,1
25.7,50,0.11,38.1,1,0.2,6,26.01,0.64,1
26.5,49,0.16,38.1,1,0.3,7,26.5,0.75,1
26.2,47,0.13,38.1,1,0.8,19,28.59,0.84,1
29.2,55,0.08,38.1,1,1.5,50,30.17,0.7,1
28.8,49,0.1,38.1,1,1.2,38,29.36,0.72,1
28.8,49,0.1,38.1,1,1.2,33,28.87,0.64,1
26.1,60,0.11,38.1,1,0.4,8,26.68,0.64,1
26.6,59,0.09,38.1,1,0.5,11,26.98,0.64,1
28.9,54,0.04,38.1,1,1.4,48,30.18,0.82,1
24.8,46,0.07,29.7,1,0,5,25.18,0.72,1
24.8,46,0.07,29.7,1,0,5,25.38,0.75,1
24.9,46,0.07,29.7,1,0.5,11,27.36,0.97,1
27.5,52,0.12,29.7,1,0.6,13,27.44,0.68,1
28.3,54,0.03,29.7,1,1.1,30,28.51,0.63,1
29,55,0.08,29.7,1,1.3,43,29.63,0.68,1
27.6,48,0.15,29.7,1,1,25,28.69,0.72,1
27.6,48,0.15,29.7,1,0.8,20,28.08,0.62,1
27.8,52,0.44,29.7,1,0.5,11,26.2,0.62,1
27,56,0.11,29.7,1,0.4,9,26.66,0.62,1
26.7,52,0.07,29.7,1,1.2,33,29.6,0.95,1
24.5,50,0.09,29.7,1,0.4,9,27.12,0.95,1
25.2,48,0.13,29.7,1,0.4,9,27.34,0.95,1
27.5,49,0.19,29.7,1,0.7,16,27.61,0.72,1
27.4,49,0.03,29.7,1,0.9,24,28.19,0.72,1
27.4,49,0.03,29.7,1,0.9,24,28.19,0.72,1
27.5,44,0.18,29.7,1,0.7,15,27.49,0.72,1
27.1,41,0.15,29.7,1,0.4,9,26.71,0.62,1
26.6,41,0.05,29.7,1,0.5,10,26.63,0.62,1
26.6,41,0.05,29.7,1,0.6,12,27,0.68,1
26.6,65,0.18,29.7,1,0.5,11,27.35,0.68,1
26.3,71,0.1,29.7,1,0.5,11,27.29,0.62,1
26.9,71,0.11,29.7,1,0.8,19,28.46,0.62,1
24.5,50,0.02,29.7,1,-0.1,5,24.92,0.63,1
26.9,57,0.11,29.7,1,0.6,13,27.5,0.68,1
26.3,44,0.07,29.7,1,0.8,18,28.12,0.95,1
26.1,46,0.09,29.7,1,0.3,7,26.25,0.62,1
24.3,49,0.18,29.7,1,-0.5,11,24.06,0.62,1
26.9,63,0.12,29.7,1,0.9,21,28.49,0.62,1
26.9,63,0.12,29.7,1,0.9,24,28.9,0.68,1
28.4,63,0.22,29.7,1,1.3,39,29.75,0.62,1.2
28.4,63,0.22,29.7,1,1.3,42,30.2,0.68,1.2
28.4,63,0.22,29.7,1,1.6,55,32.08,0.95,1.2
28.4,52,1.42,29.7,1,0.8,18,25.98,0.68,1.2
25.4,54,0.09,29.7,1,0.3,7,26.41,0.68,1
25.4,54,0.11,29.7,1,0.6,14,28.09,0.95,1
23.9,47,0.06,29.7,1,-0.3,6,24.51,0.68,1
23.9,47,0.06,29.7,1,-0.3,6,24.51,0.68,1
24.7,47,0.2,29.7,1,-0.3,7,24.41,0.72,1
24.7,47,0.2,29.7,1,0.1,5,25.94,0.95,1
26.1,48,0.18,29.7,1,0.2,6,26.14,0.72,1
25.4,44,0.12,29.7,1,0.1,5,26.03,0.68,1
24.5,42,0.11,29.7,1,-0.2,6,24.8,0.62,1
27.1,47,0.11,29.7,1,0.5,9,26.76,0.62,1
27.1,47,0.11,29.7,1,0.5,9,26.76,0.62,1
27,47,0.08,29.7,1,0.6,14,27.17,0.68,1
26.5,57,0.07,29.7,1,0.5,11,26.86,0.62,1
27.1,52,0.15,29.7,1,0.4,8,26.69,0.63,1
27.1,52,0.15,29.7,1,0.4,8,26.63,0.62,1
26.7,53,0.26,29.7,1,0.3,7,25.99,0.68,1
26.7,53,0.26,29.7,1,0.2,6,25.57,0.62,1
26.8,53,0.14,29.7,1,0.4,8,26.74,0.62,1
26.4,59,0.15,29.7,1,0.5,11,27.47,0.68,1
28.3,51,0.04,29.7,1,1.3,38,29.63,0.88,1
28.3,51,0.04,29.7,1,1,25,28,0.62,1
28.3,51,0.04,29.7,1,1,28,28.4,0.68,1
28.3,51,0.04,29.7,1,1,25,28,0.62,1
28.4,53,0.04,29.7,1,1.2,36,29.05,0.68,1
27.7,52,0.08,29.7,1,0.9,22,28.19,0.72,1
27.7,52,0.08,29.7,1,0.9,22,28.19,0.72,1
29.1,49,0.34,29.7,1,0.9,21,27.15,0.68,1
29.1,49,0.34,29.7,1,0.8,18,26.73,0.62,1
25.6,52,0.02,29.7,1,0.2,6,25.66,0.62,1
25.1,46,0.03,29.7,1,0.1,5,25.4,0.68,1
26.6,47,0.11,29.7,1,0.4,8,26.67,0.72,1
26.1,47,0.07,29.7,1,0.4,8,26.26,0.68,1
26.3,46,0.03,29.7,1,0.4,8,26.36,0.68,1
28.1,40,0.18,29.7,1,0.6,13,27.06,0.68,1
28.6,37,0.06,29.7,1,1,24,27.86,0.68,1
28.6,37,0.06,29.7,1,1,26,28.1,0.72,1
28.3,36,0.19,29.7,1,0.6,14,26.99,0.68,1
28.3,36,0.19,29.7,1,0.6,14,26.99,0.68,1
27,39,0.09,29.7,1,0.7,16,27.47,0.68,1
27,39,0.09,29.7,1,0.7,16,27.47,0.68,1
27.2,59,0.32,29.7,1,0.6,12,26.81,0.72,1
26,50,0.1,29.7,1,0.4,9,26.81,0.68,1
26,50,0.1,29.7,1,0.4,9,26.81,0.68,1
28.3,51,0.21,29.7,1,0.7,16,27.17,0.62,1
28.6,57,0.04,29.7,1,1.2,35,29.09,0.68,1
27.9,61,0.28,29.7,1,0.9,21,27.77,0.68,1
28.9,63,0.48,29.7,1,1.1,29,27.8,0.68,1
29.6,59,0.33,29.7,1,1.3,39,28.59,0.68,1
29.6,59,0.33,29.7,1,1.2,35,28.16,0.62,1
29.5,61,0.46,29.7,1,1.3,41,28.59,0.72,1
28.9,62,0.34,29.7,1,1.2,35,28.63,0.72,1
29.7,65,0.11,29.7,1,1.6,56,31.15,0.68,1
29.6,58,0.3,29.7,1,1.4,46,29.24,0.72,1
28.9,62,0.43,29.7,1,0.9,24,27.32,0.62,1
25.9,55,0.01,29.7,1,0.2,6,25.85,0.62,1
27.1,55,0.04,29.7,1,0.7,16,27.47,0.68,1
27.1,61,0.02,29.7,1,0.8,17,27.73,0.68,1
27.2,54,0.08,29.7,1,0.3,6,25.82,0.68,1
27.3,51,0.03,29.7,1,0.7,16,27.35,0.68,1
27.3,51,0.03,29.7,1,0.7,16,27.35,0.68,1
27.3,51,0.03,29.7,1,0.6,13,26.95,0.62,1
25.8,53,0.04,29.7,1,0.2,6,25.83,0.62,1
26.6,57,0.02,29.7,1,0.5,11,26.88,0.68,1
27.2,61,0,29.7,1,0.8,20,27.99,0.68,1
27.2,61,0,29.7,1,0.8,20,27.99,0.68,1
26.4,43,0.02,29.7,1,0.5,11,26.93,0.72,1
26.4,43,0.02,29.7,1,0.5,11,26.93,0.72,1
27.1,43,0.34,29.7,1,0.7,15,27.34,0.95,1
26.5,48,0.3,29.7,1,0.2,6,25.66,0.72,1
28.4,37,0.02,29.7,1,1.3,40,29.61,0.95,1
28.4,39,0.09,29.7,1,1.1,30,28.49,0.68,1
28.5,39,0.05,29.7,1,1.2,34,28.7,0.72,1
28.5,39,0.05,29.7,1,1.1,32,28.47,0.68,1
28.5,39,0.05,29.7,1,1.1,32,28.47,0.68,1
28.5,39,0.05,29.7,1,1.1,32,28.47,0.68,1
28.7,42,0.04,29.7,1,0.7,16,27.24,0.72,1
28.7,42,0.04,29.7,1,0.7,16,27.24,0.72,1
28.7,65,0.09,29.7,1,1.4,43,30.13,0.68,1
28.7,44,0.04,29.7,1,1.2,35,28.75,0.68,1
29,49,0.01,29.7,1,1.4,43,29.37,0.68,1
29,49,0.01,29.7,1,1.4,45,29.61,0.72,1
28.3,57,0.07,29.7,1,1.1,30,28.59,0.62,1
27.3,44,1.36,29.7,1,-0.1,5,24.2,0.68,1
28.9,62,0.15,29.7,1,1.3,41,30.05,0.72,1
29.7,58,0.34,29.7,1,1.2,34,28.01,0.62,1
30,56,0.13,29.7,1,1.5,52,30.31,0.62,1
30.3,56,0.26,29.7,1,1.5,51,29.22,0.62,1
26,38,0.14,29.7,1,0,5,25.57,0.62,1
25.9,55,0.09,30.8,1,0.7,15,27.75,0.73,1
29.5,72,0.44,30.8,1,1.3,42,29.1,0.7,1
28.1,49,0.02,30.8,1,1.1,29,28.48,0.7,1
28.1,49,0.02,30.8,1,1.1,29,28.48,0.7,1
26,51,0.12,30.8,1,0.3,7,26.48,0.64,1
24.7,58,0.02,30.8,1,0.3,7,26.5,0.84,1
23.9,50,0.07,30.8,1,0.2,6,26.33,0.97,1
28.6,65,0.02,30.8,1,1.7,59,31.86,0.97,1
29.7,61,0.04,30.8,1,1.7,60,30.68,0.64,1
29.7,61,0.04,30.8,1,1.7,62,31.06,0.7,1
29.7,61,0.15,30.8,1,1.6,54,30.64,0.64,1
27.6,47,0.2,30.8,1,0.6,14,27.13,0.64,1
26.5,61,0.16,30.8,1,0.7,15,28.14,0.84,1
27,66,0.19,30.8,1,0.5,11,27.14,0.67,1
26.1,60,0.11,30.8,1,0.2,6,26.05,0.64,1
26,49,0.12,30.8,1,0,5,25.31,0.64,1
25.5,39,0.13,30.8,1,0.4,9,27.3,0.97,1
25.5,39,0.13,30.8,1,0,5,25.66,0.7,1
25,41,0.16,30.8,1,-0.2,6,24.88,0.67,1
27.1,56,0.09,30.8,1,0.9,22,28.63,0.84,1
28.1,46,0.13,30.8,1,0.7,15,27.51,0.64,1
28.9,55,0.02,30.8,1,1.5,49,29.99,0.7,1
25.9,61,0.09,30.8,1,0.5,11,27.07,0.64,1
26.7,54,0.1,30.8,1,0.6,12,27.3,0.67,1
26.8,54,0.06,30.8,1,0.6,12,26.89,0.64,1
28.8,65,0.04,30.8,1,1.5,53,30.69,0.73,1
29.1,66,0.23,30.8,1,1.2,36,29.09,0.64,1
30.1,66,0.56,30.8,1,1.6,58,30,0.84,1
30.1,66,0.56,30.8,1,1.4,44,28.44,0.64,1
29.8,67,0.21,30.8,1,1.8,66,31.75,0.84,1
26.1,44,0.02,30.8,1,0.6,12,27.2,0.84,1
26.1,44,0.02,30.8,1,0.6,12,27.2,0.84,1
26,44,0.13,30.8,1,0.3,7,26.72,0.73,1
26.4,42,0.16,30.8,1,0.7,14,27.97,0.97,1
26.4,42,0.16,30.8,1,0.5,10,27.2,0.84,1
26.7,41,0.6,30.8,1,-0.4,8,23.57,0.7,1
26.7,41,0.22,30.8,1,0.2,5,25.64,0.64,1
27.5,29,0.06,21.6,1,0.6,13,26.9,0.68,1
27.1,30,0.21,21.6,1,0.2,6,25.79,0.68,1
27.1,30,0.21,21.6,1,0.2,6,25.79,0.68,1
28.1,31,0.03,21.6,1,0.8,17,27.17,0.63,1
28.1,31,0.03,21.6,1,0.9,21,27.68,0.72,1
29,36,0.15,21.6,1,1,27,28.43,0.72,1
29,36,0.15,21.6,1,1,25,28.2,0.68,1
29,36,0.15,21.6,1,0.9,22,27.85,0.62,1
29.5,36,0.1,21.6,1,1.4,45,29.85,0.88,1
29.4,35,0.21,21.6,1,1,25,27.58,0.63,1
29.4,35,0.21,21.6,1,1,25,27.58,0.63,1
28.5,39,0.01,21.6,1,1,26,28.07,0.68,1
28.9,38,0.19,21.6,1,0.9,23,27.74,0.68,1
28.9,38,0.19,21.6,1,0.8,20,27.38,0.62,1
25.3,38,0.03,21.6,1,0,5,25.24,0.68,1
25.3,38,0.03,21.6,1,0,5,25.24,0.68,1
25.5,38,0.05,21.6,1,0,5,25.15,0.68,1
26.4,32,0.04,21.6,1,0.3,6,25.94,0.72,1
26.4,32,0.04,21.6,1,0.2,6,25.7,0.68,1
26.4,32,0.04,21.6,1,0.2,6,25.7,0.68,1
26.8,50,0.01,21.6,1,0.5,10,26.58,0.63,1
26.8,50,0.01,21.6,1,0.6,12,26.91,0.68,1
27.3,48,0.07,21.6,1,0.9,22,28.4,0.88,1
27.8,47,0.15,21.6,1,0.6,14,27.43,0.68,1
27.8,47,0.15,21.6,1,0.6,14,27.43,0.68,1
27.8,47,0.15,21.6,1,0.6,14,27.43,0.68,1
27.8,47,0.15,21.6,1,0.6,14,27.43,0.68,1
27.8,47,0.15,21.6,1,0.6,14,27.43,0.68,1
28.7,46,0.18,21.6,1,0.8,18,27.41,0.62,1
28.7,46,0.18,21.6,1,0.9,21,27.8,0.68,1
28.7,46,0.18,21.6,1,0.9,21,27.8,0.68,1
28.2,47,0.19,21.6,1,0.8,17,27.48,0.68,1
28.2,47,0.19,21.6,1,0.8,17,27.48,0.68,1
27.8,44,0.19,21.6,1,0.6,13,27.07,0.68,1
27.5,42,0.13,21.6,1,0.6,13,27.34,0.68,1
26.6,47,0.02,21.6,1,0.6,11,26.87,0.68,1
26.6,47,0.02,21.6,1,0.6,11,26.87,0.68,1
26.6,47,0.02,21.6,1,0.6,11,26.87,0.68,1
24.6,53,0.02,21.6,1,0,5,25.29,0.68,1
28.7,41,0.02,21.6,1,1.4,45,29.98,0.95,1
28.7,41,0.02,21.6,1,1.1,32,28.47,0.68,1
28.9,40,0.01,21.6,1,1.2,34,28.56,0.68,1
29.2,40,0.03,21.6,1,1.2,37,28.73,0.68,1
29.2,38,0.01,21.6,1,1.3,39,28.8,0.68,1
29.2,38,0.01,21.6,1,1.3,39,28.8,0.68,1
27.2,43,0.01,21.6,1,0.7,14,27.11,0.68,1
27.2,43,0.01,21.6,1,0.6,12,26.8,0.63,1
26.2,42,0.04,21.6,1,0.2,6,25.86,0.68,1
25.5,41,0.02,21.6,1,0,5,25.2,0.68,1
25.2,43,0.01,21.6,1,0,5,25.06,0.68,1
25.2,43,0.01,21.6,1,0,5,25.06,0.68,1
25.2,43,0.01,21.6,1,-0.1,5,24.65,0.62,1
26.5,42,0.01,21.6,1,0,5,24.99,0.68,1
25.9,45,0.01,21.6,1,0.2,6,25.67,0.68,1
27.6,45,0.01,21.6,1,0.2,6,25.44,0.62,1
27.1,37,0.24,21.6,1,0.6,13,27.28,0.95,1
28.5,38,0.14,21.6,1,0.8,19,27.78,0.63,1
29.8,41,0.17,21.6,1,1.1,29,28.14,0.62,1
30,41,0.25,21.6,1,1.2,36,28.17,0.68,1
30.1,41,0.19,21.6,1,1.5,49,29.83,0.88,1
30.1,41,0.19,21.6,1,1.5,52,30.21,0.95,1
29.2,38,0.05,21.6,1,1.2,38,28.75,0.68,1
27.2,40,0.02,21.6,1,0.6,11,26.68,0.62,1
27.2,40,0.02,21.6,1,0.6,14,27.05,0.68,1
27.2,40,0.02,21.6,1,0.6,14,27.05,0.68,1
25.6,41,0.01,21.6,1,0.1,5,25.61,0.68,1
27.9,30,0.01,21.6,1,0.6,12,26.71,0.68,1
30.4,27,0.2,21.6,1,1.3,38,28.18,0.63,1
30.4,27,0.2,21.6,1,1.3,41,28.45,0.68,1
30.2,29,0.14,21.6,1,1.3,41,29.27,0.62,1.2
30.2,29,0.14,21.6,1,1.1,32,28.31,0.62,1
30.7,28,0.25,21.6,1,2.2,85,30.49,0.68,1
31.3,23,0.23,21.6,1,1.5,50,28.32,0.62,1
30.8,20,0.13,21.6,1,1.8,67,30.56,0.62,1.2
32.7,19,0.35,21.6,1,2,77,28.74,0.62,1
29.1,29,0,21.6,1,1.1,29,27.95,0.63,1
25.3,34,0.03,21.6,1,-0.5,11,23.26,0.68,1
32.9,20,0.12,21.6,1,2.2,85,31.01,0.72,1
31.2,20,0.15,21.6,1,1.3,41,28.59,0.68,1
25.7,40,0.04,21.6,1,0,5,25.23,0.68,1
28.6,37,0.23,31.5,1,0.6,13,26.61,0.68,1
28.6,37,0.23,31.5,1,0.6,13,26.61,0.68,1
30.2,36,0.05,31.5,1,1.5,52,29.48,0.68,1
30.2,36,0.05,31.5,1,1.5,52,29.48,0.68,1
30.2,36,0.05,31.5,1,1.5,52,29.48,0.68,1
30.6,34,0.12,31.5,1,1.5,52,29.64,0.68,1
25.3,42,0.08,31.5,1,0,5,24.99,0.68,1
25,39,0.19,31.5,1,-0.7,15,23.33,0.62,1
25,39,0.19,31.5,1,-0.5,9,24.01,0.72,1
27.1,43,0.08,31.5,1,0.4,8,26.3,0.68,1
27,43,0.13,31.5,1,0.4,8,26.68,0.63,1
25.5,44,0.11,31.5,1,-0.2,6,24.84,0.68,1
24.5,46,0.07,31.5,1,-0.2,6,24.46,0.63,1
25.4,45,0.04,31.5,1,0,5,25.23,0.68,1
26.4,36,0.2,31.5,1,0.1,5,25.64,0.68,1
28.7,47,0.21,31.5,1,0.7,16,27.09,0.63,1
28.7,33,0.12,31.5,1,1,26,28.16,0.62,1
28,36,0.08,31.5,1,0.8,17,27.41,0.68,1
28,36,0.08,31.5,1,1.1,28,28.93,0.95,1
26,34,0.05,31.5,1,0.7,16,27.48,0.68,1
30.1,34,0.04,31.5,1,1.3,39,28.55,0.63,1
30.1,34,0.04,31.5,1,1.3,41,28.83,0.68,1
30.1,34,0.04,31.5,1,1.3,39,28.55,0.63,1
35.1,23,0.08,31.5,1,2.9,99,32.64,0.68,1
29.2,28,0.13,31.5,1,0.8,17,27.46,0.68,1
33.4,20,0.06,31.5,1,2,76,30.31,0.68,1
30.9,25,0.14,31.5,1,1.7,63,30.01,0.68,1
30.9,25,0.14,31.5,1,1.7,63,30.01,0.68,1
30.9,25,0.14,31.5,1,1.7,63,30.01,0.68,1
29.4,29,0.05,31.5,1,1.1,31,28,0.62,1
27,31,0.03,31.5,1,1,28,28.29,0.68,1
26.6,32,0.05,31.5,1,0.3,7,26.11,0.68,1
29.9,31,0.04,31.5,1,1.1,33,28.27,0.68,1
27.9,37,0.04,31.5,1,0.8,19,27.5,0.68,1
27.4,37,0.03,31.5,1,0.6,12,26.81,0.68,1
27.4,37,0.03,31.5,1,0.6,12,26.81,0.68,1
