,Country,PMV,PPD,SET,Clo,Met,Air temperature (¡C),Relative humidity (%),Air velocity (m/s),Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Age,Thermal sensation,Thermal preference,Air temperature (¡F),Ta_m (¡C),Ta_m (¡F),Operative temperature (¡C),Operative temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Air velocity (fpm),Velocity_m (m/s),Velocity_m (fpm),Database
1026,Thailand,2.43,91.76,33.99,0.55,1.1,31.9,70.6,0.19,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,31,2,cooler,89.4,31.9,89.4,32,89.5,32,89.6,37.4,0.19,37.4,Database 1
1027,Thailand,2.49,93.31,33.15,0.61,1.1,32.2,70.1,0.38,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,29,1,cooler,90,32.2,90,32.2,90,32.2,90,74.8,0.38,74.8,Database 1
1028,Thailand,2.49,93.3,34.59,0.66,1.1,32,70.8,0.21,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,28,2,cooler,89.6,32,89.6,32,89.6,32,89.6,41.34,0.21,41.34,Database 1
1030,Thailand,2.26,86.85,31.35,0.45,1.1,31.8,70.7,0.4,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,30,2,cooler,89.2,31.8,89.2,31.9,89.4,32,89.7,78.74,0.4,78.74,Database 1
1031,Thailand,2.5,93.38,32.69,0.41,1.1,32.4,69.4,0.26,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,23,2,cooler,90.3,32.4,90.3,32.4,90.3,32.4,90.3,51.18,0.26,51.18,Database 1
1032,Thailand,2.57,94.86,31.36,0.56,1.1,32.7,68.8,1.07,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,22,2,cooler,90.9,32.7,90.9,32.6,90.7,32.6,90.6,210.63,1.07,210.63,Database 1
1033,Thailand,2.74,97.24,32.73,0.43,1.1,33,69.5,0.38,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,24,1,cooler,91.4,33,91.4,33,91.4,33,91.4,74.8,0.38,74.8,Database 1
1034,Thailand,2.67,96.28,31.44,0.46,1.1,32.9,69.6,0.75,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,29,1,no change,91.2,32.9,91.2,32.9,91.2,32.9,91.2,147.64,0.75,147.64,Database 1
1035,Thailand,2.6,95.26,32.77,0.43,1.1,32.6,69.5,0.3,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,46,2,cooler,90.7,32.6,90.7,32.7,90.8,32.7,90.9,59.06,0.3,59.06,Database 1
1036,Thailand,2.52,93.82,31.75,0.41,1.1,32.5,69.8,0.42,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,35,2,cooler,90.5,32.5,90.5,32.6,90.6,32.6,90.7,82.68,0.42,82.68,Database 1
1037,Thailand,2.44,92.16,32.13,0.55,1.1,32.2,66.3,0.39,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,29,2,cooler,90,32.2,90,32.3,90.2,32.4,90.4,76.77,0.39,76.77,Database 1
1038,Thailand,2.31,88.53,31.69,0.43,1.1,32,66.7,0.28,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,48,1,cooler,89.6,32,89.6,32.1,89.7,32.1,89.8,55.12,0.28,55.12,Database 1
1039,Thailand,2.43,91.92,32.27,0.51,1.1,32.2,67.3,0.34,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,22,1,cooler,90,32.2,90,32.3,90.1,32.3,90.2,66.93,0.34,66.93,Database 1
1040,Thailand,2.4,91.03,30.26,0.46,1.1,32.4,67.5,0.84,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,37,1,cooler,90.3,32.4,90.3,32.5,90.4,32.5,90.5,165.35,0.84,165.35,Database 1
1041,Thailand,2.68,96.43,33.67,0.63,1.1,32.7,66.6,0.35,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,26,2,cooler,90.9,32.7,90.9,32.8,91,32.8,91.1,68.9,0.35,68.9,Database 1
1042,Thailand,2.68,96.52,33.07,0.55,1.1,32.8,66.7,0.37,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,29,0,no change,91,32.8,91,32.9,91.1,32.9,91.2,72.83,0.37,72.83,Database 1
1043,Thailand,2.8,97.83,34.08,0.55,1.1,33.1,66.4,0.27,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,51,2,cooler,91.6,33.1,91.6,33.1,91.6,33.1,91.6,53.15,0.27,53.15,Database 1
1044,Thailand,2.81,97.94,33.41,0.62,1.1,33.2,65.8,0.49,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,33,2,cooler,91.8,33.2,91.8,33.1,91.7,33.1,91.5,96.46,0.49,96.46,Database 1
1045,Thailand,2.84,98.15,32.36,0.41,1.1,33.4,62.3,0.34,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,29,2,cooler,92.1,33.4,92.1,33.4,92.1,33.4,92.1,66.93,0.34,66.93,Database 1
1046,Thailand,2.88,98.45,34.54,0.51,1.1,33.4,62.8,0.19,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,23,2,cooler,92.1,33.4,92.1,33.4,92.1,33.4,92.1,37.4,0.19,37.4,Database 1
1047,Thailand,2.89,98.54,32.09,0.34,1.1,33.6,59.9,0.29,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,33,2,cooler,92.5,33.6,92.5,33.6,92.5,33.6,92.5,57.09,0.29,57.09,Database 1
1048,Thailand,2.94,98.8,35.15,0.51,1.1,33.6,59.3,0.13,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,40,2,cooler,92.5,33.6,92.5,33.7,92.6,33.7,92.7,25.59,0.13,25.59,Database 1
1049,Thailand,3,99.12,34.34,0.41,1.1,34,58.8,0.17,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,42,2,cooler,93.2,34,93.2,34,93.2,34,93.2,33.46,0.17,33.46,Database 1
1050,Thailand,3,99.12,34.4,0.55,1.1,33.9,59.3,0.24,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,39,1,cooler,93,33.9,93,34.1,93.3,34.2,93.6,47.24,0.24,47.24,Database 1
1051,Thailand,2.98,99.02,31.54,0.57,1.1,33.7,60.5,1.2,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,21,1,cooler,92.7,33.7,92.7,33.8,92.9,34,93.1,236.22,1.2,236.22,Database 1
1052,Thailand,2.95,98.86,33.72,0.46,1.1,33.6,59.8,0.22,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,35,2,no change,92.5,33.6,92.5,33.7,92.7,33.8,92.9,43.31,0.22,43.31,Database 1
1053,Thailand,2.97,99,34.07,0.56,1.1,33.7,59.8,0.26,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,29,2,cooler,92.7,33.7,92.7,33.8,92.8,33.8,92.9,51.18,0.26,51.18,Database 1
1054,Thailand,2.96,98.91,32.94,0.52,1.1,33.7,59,0.37,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,48,2,cooler,92.7,33.7,92.7,33.8,92.8,33.8,92.9,72.83,0.37,72.83,Database 1
1055,Thailand,2.96,98.95,33.58,0.62,1.1,33.7,60.3,0.41,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,45,2,cooler,92.7,33.7,92.7,33.7,92.7,33.7,92.7,80.71,0.41,80.71,Database 1
1056,Thailand,3,99.12,34.71,0.66,1.1,33.7,61.4,0.29,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,36,2,cooler,92.7,33.7,92.7,33.8,92.9,33.9,93.1,57.09,0.29,57.09,Database 1
1057,Thailand,3,99.12,32.87,0.46,1.1,33.8,61.7,0.39,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,47,2,cooler,92.8,33.8,92.8,33.9,92.9,33.9,93,76.77,0.39,76.77,Database 1
1058,Thailand,3,99.12,35.08,0.56,1.1,33.8,61.4,0.2,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,47,2,cooler,92.8,33.8,92.8,33.9,93,34,93.2,39.37,0.2,39.37,Database 1
1059,Thailand,2.78,97.64,31.43,0.34,1.1,33.3,61.6,0.36,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,35,2,cooler,91.9,33.3,91.9,33.4,92,33.4,92.1,70.87,0.36,70.87,Database 1
1060,Thailand,2.91,98.64,31.88,0.45,1.1,33.6,60.9,0.49,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,36,2,cooler,92.5,33.6,92.5,33.6,92.5,33.6,92.5,96.46,0.49,96.46,Database 1
1061,Thailand,3,99.12,33.28,0.46,1.1,33.8,60,0.29,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,38,2,cooler,92.8,33.8,92.8,33.9,92.9,33.9,93,57.09,0.29,57.09,Database 1
1062,Thailand,2.93,98.76,33.02,0.45,1.1,33.6,60.2,0.29,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,35,1,cooler,92.5,33.6,92.5,33.7,92.6,33.7,92.7,57.09,0.29,57.09,Database 1
1063,Thailand,2.98,99.03,35.6,0.56,1.1,33.7,59.8,0.13,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,35,2,cooler,92.7,33.7,92.7,33.8,92.8,33.8,92.9,25.59,0.13,25.59,Database 1
1064,Thailand,2.94,98.84,35.41,0.66,1.1,33.6,59.5,0.17,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,32,2,cooler,92.5,33.6,92.5,33.7,92.6,33.7,92.7,33.46,0.17,33.46,Database 1
1065,Thailand,2.93,98.77,34.45,0.56,1.1,33.6,59.1,0.2,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,27,1,cooler,92.5,33.6,92.5,33.7,92.6,33.7,92.7,39.37,0.2,39.37,Database 1
1066,Thailand,2.92,98.7,34.51,0.57,1.1,33.5,59.8,0.2,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,35,2,cooler,92.3,33.5,92.3,33.6,92.5,33.7,92.7,39.37,0.2,39.37,Database 1
1067,Thailand,2.92,98.7,33.58,0.45,1.1,33.6,60.5,0.23,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Spring,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,28,1,no change,92.5,33.6,92.5,33.6,92.5,33.6,92.5,45.28,0.23,45.28,Database 1
1068,Thailand,1.28,39.28,29.96,0.56,1.1,28.7,81.9,0.28,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,36,2,cooler,83.7,28.7,83.7,28.8,83.9,28.9,84.1,55.12,0.28,55.12,Database 1
1069,Thailand,1.12,31.26,28.37,0.41,1.1,29.1,81.2,0.37,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,22,0,no change,84.4,29.1,84.4,29.3,84.7,29.4,85,72.83,0.37,72.83,Database 1
1070,Thailand,1.13,32.1,28.2,0.41,1.1,29.2,80.6,0.43,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,29,0,no change,84.6,29.2,84.6,29.4,85,29.7,85.4,84.65,0.43,84.65,Database 1
1071,Thailand,1.02,27.01,27.37,0.43,1.1,29.3,80,0.62,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,29,1,cooler,84.7,29.3,84.7,29.4,84.8,29.4,85,122.05,0.62,122.05,Database 1
1072,Thailand,1.43,47.26,30.66,0.45,1.1,29.3,79.2,0.19,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,30,1,cooler,84.7,29.3,84.7,29.4,84.9,29.5,85.1,37.4,0.19,37.4,Database 1
1073,Thailand,1.34,42.29,29.61,0.39,1.1,29.4,77.6,0.23,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,38,1,cooler,84.9,29.4,84.9,29.6,85.2,29.7,85.5,45.28,0.23,45.28,Database 1
1074,Thailand,1.52,52,30.76,0.52,1.1,29.4,76.5,0.22,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,35,1,no change,84.9,29.4,84.9,29.6,85.2,29.7,85.5,43.31,0.22,43.31,Database 1
1075,Thailand,1.65,58.96,32.38,0.59,1.1,29.3,81.4,0.17,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,35,0,no change,84.7,29.3,84.7,29.4,84.9,29.5,85.1,33.46,0.17,33.46,Database 1
1076,Thailand,1.65,59.1,31.66,0.66,1.1,29.4,76.7,0.23,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,29,1,no change,84.9,29.4,84.9,29.5,85.1,29.6,85.3,45.28,0.23,45.28,Database 1
1077,Thailand,1.63,57.91,32.39,0.51,1.1,29.4,87,0.19,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,24,-1,no change,84.9,29.4,84.9,29.5,85.1,29.6,85.3,37.4,0.19,37.4,Database 1
1078,Thailand,1.44,47.41,29.32,0.51,1.1,29.7,75.4,0.41,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,21,0,cooler,85.5,29.7,85.5,29.8,85.6,29.8,85.7,80.71,0.41,80.71,Database 1
1079,Thailand,1.79,66.26,32.42,0.56,1.1,29.9,75.1,0.16,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,31,1,no change,85.8,29.9,85.8,30,86,30.1,86.2,31.5,0.16,31.5,Database 1
